2ka6	3050.81	-2478.67	13	20	7003.5	5478.6	79	23.6857	-6.51	31.3	569.4	5103.1	2ka6	Protein-Protein	NMR	Kd	7.283997
2kbr	1185.35	-1245.24	6	3	5972.3	2227.2	51	15.1697	-1.54	30.26	122	4268.3	2kbr	Protein-Ligand	NMR	Kd	4.595166
2kbw	2177.47	-1981.99	10	3	11512.7	3240.7	73	22.1945	2.05	42.77	195	8990.7	2kbw	Protein-Protein	NMR	Kd	6.49
2kc8	3007.23	-2490.68	18	23	7166.4	4151.9	105	31.4974	-4.87	30.85	823.4	5147.6	2kc8	Protein-Protein	NMR	Kd	6.7
2kff	710.644	-568.627	2.5	2	6893.5	1678.6	12	3.4797	1.65	31.14	118.5	5831.4	2kff	Protein-Ligand	NMR	Kd	3.610834
2kfg	831.779	-595.583	4	2	7031.5	1800.6	9	2.73401	-1.98	31.14	95.6	5831.4	2kfg	Protein-Ligand	NMR	Kd	2.920819
2kfh	751.113	-593.266	4	1	7025.3	1629.3	16	4.50619	-0.99	31.14	47.8	5831.4	2kfh	Protein-Ligand	NMR	Kd	2.619789
2khs	2962.76	-2457.19	10	12	8316.3	4112.4	80	23.8006	-2.42	25.48	506.5	6745.7	2khs	Protein-Protein	NMR	Kd	6.443697
2kj4	1262.29	-1367.55	14	13	5458.1	3452.4	60	18.2053	0.91	23.03	426.8	5014.6	2kj4	Protein-Protein	NMR	Kd	7.187087
2knb	1158.45	-1302.45	3	5	5088.1	4343.7	28	8.45652	-4.24	28.84	246.3	4218.2	2knb	Protein-Protein	NMR	Kd	4.958607
2knh	1561.43	-1033.08	2.5	2	7765.3	2102.9	72	21.5063	-1.01	43.45	46.2	5718.9	2knh	Protein-Ligand	NMR	Kd	5.15
2koh	1124.48	-935.187	8.5	12	6953	2462.6	44	13.7729	1.15	21.6	519.8	6478.9	2koh	Protein-Ligand	NMR	Kd	5.22
2kpl	1545.42	-1398.38	17.5	22	7432.5	1883.2	70	21.896	2.38	51.91	824.1	7353.9	2kpl	Protein-Ligand	NMR	Kd	6.64
2krd	678.844	-851.753	9	3	6451.9	2234.6	35	10.1311	1.01	25.26	113.3	5027.6	2krd	Protein-Ligand	NMR	Kd	2.7
2ks9	429.27	-634.557	8	2	18995.7	1844.3	10	3.13219	-0.81	244.69	132.7	20097.9	2ks9	Protein-Ligand	NMR	Ki	2.04
2ksa	249.036	-506.096	2	0	18995.7	1628.5	8	2.41491	0	244.69	0	20097.9	2ksa	Protein-Ligand	NMR	Ki	3.06
2ksb	934.541	-888.853	7.5	2	18995.7	1576.4	27	8.31813	0.68	244.69	123.1	20097.9	2ksb	Protein-Ligand	NMR	Ki	3.12
2ksp	962.799	-793.03	5.5	4	6888.2	2085.5	25	7.46917	0.27	31.14	148.1	5831.4	2ksp	Protein-Ligand	NMR	Kd	4.24
2ktf	1576.16	-1357.45	6	6	4672.3	3033.8	48	14.0802	-1.76	21.98	151.9	4233.3	2ktf	Protein-Protein	NMR	Kd	4.64
2kup	2213.85	-1856.96	15	6	12375	3020.4	40	11.551	-0.56	49.97	226.3	8392.5	2kup	Protein-Ligand	NMR	Kd	6.7
2kvm	1641.36	-1142.71	17.5	4	6761.1	2415	52	15.2314	0.51	13.93	167.8	3873.7	2kvm	Protein-Ligand	NMR	Kd	3.96
2kwi	1675.68	-1949.75	16.5	10	10933.7	4600.3	48	14.4545	-3.43	44.28	480	9996.8	2kwi	Protein-Protein	NMR	Kd	6.74
2kwj	2148.53	-1576.9	10.5	7	2450.8	7165.5	108	33.1363	-1.43	-2.35	291	1081.7	2kwj	Protein-Protein	NMR	Kd	6.3
2kwn	1023.62	-954.216	7.5	5	2193.8	6828.8	57	17.3144	-1.56	0.05	211.5	806.6	2kwn	Protein-Ligand	NMR	Kd	5.13
2kwo	1188.21	-1115.14	11.5	4	2426	6816.9	63	19.2782	-2.02	-5.84	171.7	1174.6	2kwo	Protein-Protein	NMR	Kd	4.33
2kwu	713.267	-951.816	2.5	2	3096	4750.7	11	3.24021	-0.64	12.11	55.8	1953.6	2kwu	Protein-Protein	NMR	Kd	4.29
2kwv	683.086	-958.864	3	3	2929.4	4665.7	12	3.60454	-2.64	10.53	149.8	1983.2	2kwv	Protein-Protein	NMR	Kd	4.05
2kxh	1467.04	-1418.6	10	3	12046.8	3156.8	47	13.7346	-1.54	73.8	122	11362.9	2kxh	Protein-Protein	NMR	Kd	4.85
2kxw	1675.04	-1496.75	6.5	3	5845.6	3778.4	66	19.8495	-0.4	13.35	157	4124.2	2kxw	Protein-Protein	NMR	Kd	8
2kzu	1434.12	-1219.98	6.5	6	6236.2	2033.4	65	19.4322	-2.34	33.1	219.5	5173	2kzu	Protein-Ligand	NMR	Kd	4.22
2l0f	1622.65	-1598.22	5	7	4620.4	4052	53	15.6818	-0.26	21.98	258.5	4233.3	2l0f	Protein-Protein	NMR	Kd	3.76
2l0i	1204.08	-939.904	15	7	8382.6	1229.1	31	9.52481	-3.68	41.28	400.1	7533.5	2l0i	Protein-Ligand	NMR	Kd	4.82
2l1l	1382.23	-1307.16	7.5	3	3153	8715.9	28	8.29532	1.41	5.84	169.3	1599.7	2l1l	Protein-Protein	NMR	Kd	8.15
2l6e	1746.23	-1253.21	7.5	3	7308	1873.1	40	11.7976	-1.28	27.81	111.6	5319.4	2l6e	Protein-Ligand	NMR	Kd	6
2l9s	2154.86	-1782.72	2.5	4	4838.2	7614.7	29	8.51901	-1.61	18.2	112.2	2530.2	2l9s	Protein-Protein	NMR	Kd	5.66
2nm1	0	-75.949	0	0	20670.6	1952	0	0	0	988.6	0	140966	2nm1	Protein-Ligand	2.15	Kd	7.468521
2nqd	2245.92	-2546.46	3.5	8	6567	10283.4	40	12.095	-0.07	38.5	385.3	6336	2nqd	Protein-Protein	1.75	Ki	10.41
2nwn	1354.92	-1500.96	10.5	14	11115.2	1561.6	64	19.8672	-2.59	103.85	648.7	12982.2	2nwn	Protein-Ligand	2.15	Ki	6.30103
2o3b	1196.31	-2329.35	10.5	9	10583	7786.5	42	12.67	-4.62	77.71	331.7	13973.9	2o3b	Protein-Protein	2.3	Ki	11.49
2o8v	1990.67	-1760.63	15.5	10	13210.6	5614.8	50	15.2889	1.74	81.55	280.5	12761.2	2o8v	Protein-Protein	3	Ki	5.96
2o9v	1053.01	-655.712	7	2	4607.6	1258.1	17	4.90565	3.21	23.88	112.1	3794.8	2o9v	Protein-Ligand	1.63	Kd	3.540607
2oi3	1836.66	-1064.67	10.5	8	7396.9	1974.3	47	13.8248	-0.27	24.69	350.4	5001.6	2oi3	Protein-Ligand	NMR	Kd	6.638272
2omt	2329.57	-4480.78	22	10	19573.4	6096.4	43	12.6722	-4.87	192.24	326.4	26408.4	2omt	Protein-Protein	2	Kd	7
2omu	2507.65	-4830.57	21	15	19813.6	6349.9	73	21.6575	-6.2	191.24	567.3	26420.5	2omu	Protein-Protein	1.8	Kd	9.22
2omv	2553.8	-4550.28	22.5	9	19806.7	6182.2	47	14.1135	-3.89	190.76	387.6	26350.7	2omv	Protein-Protein	1.9	Kd	8.920818
2omw	2252.05	-4421.71	21	10	19858.6	6246.3	55	16.2208	-1.42	190.76	444.8	26350.7	2omw	Protein-Protein	1.85	Kd	5
2omx	3012.47	-4916.94	24.5	13	19969.8	6205	89	29.5049	-5.9	191.68	445.9	26402.7	2omx	Protein-Protein	1.7	Kd	6.92
2omy	2431.53	-4507.61	21	12	19921.5	6216.5	52	15.3869	-6.15	191.76	438	26338.6	2omy	Protein-Protein	1.7	Kd	6.69897
2omz	2456.72	-4561.39	24	11	20126.3	6294.1	55	16.215	-5.48	193.74	368.1	26690.8	2omz	Protein-Protein	1.6	Kd	6.4
2oob	845.434	-861.622	1	1	3395.4	4354.4	11	3.07886	-0.99	13.5	47.8	2420.1	2oob	Protein-Protein	1.9	Kd	4.244125
2ot3	2962.18	-3185.76	11.5	9	13154.5	8340.8	61	17.7513	1.78	89.11	389.4	13975	2ot3	Protein-Protein	2.1	Kd	5.74
2oza	5578.24	-7172.66	28.5	30	19571.6	17778.5	157	48.3321	-0.67	120.09	1109.5	18367.1	2oza	Protein-Protein	2.7	Kd	8.6
2p43	1326.56	-1498.07	7.5	5	6912.2	6471.4	29	8.79985	1.58	28.74	324	7215.3	2p43	Protein-Protein	1.65	Kd	7.638272
2p44	1364.08	-1500.95	7.5	6	6867.4	6505.2	33	10.0973	1.36	28.24	383.9	6883.8	2p44	Protein-Protein	1.8	Kd	7.69897
2p45	1458.84	-1560.88	8	6	7114.4	6345.1	42	12.7428	1.36	28.74	383.9	7215.3	2p45	Protein-Protein	1.1	Kd	6.935542
2p47	1366.37	-1449.53	9	8	6915	6421	31	9.41142	0.5	29.73	499.6	7167.5	2p47	Protein-Protein	2.5	Kd	8.936
2p48	1325.68	-1470.4	8	7	6952.6	6492.6	33	9.8612	1.36	28.74	383.9	7215.3	2p48	Protein-Protein	2.3	Kd	8.936
2p49	1334.2	-1522.84	7.5	5	6622.8	6506	32	9.63012	1.58	29.19	324	6907.7	2p49	Protein-Protein	1.38	Kd	7.638272
2p8q	2672.88	-4100.51	30.5	17	41047.3	4495.3	100	30.0144	-7.48	357.17	849.3	48748.7	2p8q	Protein-Protein	2.35	Kd	7.806875
2pon	2422.06	-2064.01	10	5	2520.7	7961.6	77	23.0185	1.26	7.02	297.7	1355.7	2pon	Protein-Protein	NMR	Kd	5.853872
2pr9	1387.62	-1040.11	5	7	14546.5	1551.3	24	7.47232	-2.54	99.51	250.3	14004.7	2pr9	Protein-Ligand	2.51	Kd	7.374688
2ptc	1501.15	-1842.44	12	11	9294	3913.7	39	11.802	-1.54	93.57	548.2	13137.3	2ptc	Protein-Protein	1.9	Kd	13.22
2ptt	1214.39	-1851.58	9.5	17	6370.4	6593	32	10.1971	-4.85	28.55	437.2	5786	2ptt	Protein-Protein	1.63	Kd	5.39794
2px9	829.012	-1852.71	7	13	12661	8735.2	40	12.4973	-1.51	54.29	447.4	12215	2px9	Protein-Protein	NMR	Kd	4.058488
2qc1	1806.81	-1745.05	13	7	4868	12152.1	34	10.1686	-1.42	31.26	261.8	4192.1	2qc1	Protein-Protein	1.94	Kd	11
2qic	1103.67	-733.045	6	10	3952.1	1399	34	10.4315	3.64	24	590.4	2935.1	2qic	Protein-Ligand	2.1	Kd	5.481486
2qna	1300.78	-2505.63	17	8	35974.8	3504.8	47	13.9801	-3.41	311.73	283.9	41578.3	2qna	Protein-Protein	2.84	Kd	7.080922
2qur	1648.52	-1656.78	13.5	13	15974	2288.3	43	13.0397	-4.56	126.92	317.2	18868.3	2qur	Protein-Protein	2.5	IC50	6.30103
2qxv	2811.39	-2732.51	16.5	9	15200.5	3294.2	54	16.1218	-0.39	147.14	389.7	19924.5	2qxv	Protein-Protein	1.82	Kd	6.420217
2r02	1363.88	-1092.53	3	1	38985.1	1389.4	22	6.33002	-0.77	214.13	61	38958.4	2r02	Protein-Ligand	2.6	Kd	5.09691
2r05	1409.57	-1089.6	3	1	39101.9	1422.2	14	4.01474	-0.77	214.13	61	38958.4	2r05	Protein-Ligand	2.55	Kd	5.154902
2rmk	1506.32	-1738.24	11	5	11975.9	6529.8	47	13.8879	-0.44	85.6	233.1	10570.4	2rmk	Protein-Protein	NMR	Kd	6.769551
2rms	1373.81	-1290.24	3.5	1	5735.8	5838.7	40	11.3348	-0.99	30.73	47.8	4027.2	2rms	Protein-Protein	NMR	Kd	6.872895
2rnr	2683.47	-2318.14	38	32	5471.7	6165.5	142	44.3758	-9.09	12.77	959.1	3476.8	2rnr	Protein-Protein	NMR	Kd	6.823909
2rnw	1542.25	-1064.1	11.5	3	6887.9	2232.5	57	17.0729	-0.28	36.63	181.4	6562	2rnw	Protein-Ligand	NMR	Kd	2.978397
2rnx	1761.53	-1274.15	14.5	2	6986.7	2114	74	22.0592	-1.24	36.63	121.8	6562	2rnx	Protein-Ligand	NMR	Kd	3.395774
2rol	1053.28	-761.047	6	1	5197.6	2036.3	12	3.38681	-0.6	20.67	66	3677.3	2rol	Protein-Ligand	NMR	Kd	4.619789
2roz	1752.67	-1782.21	13.5	6	3818.4	9013	60	18.0215	-0.69	4.55	185.2	1843.1	2roz	Protein-Protein	NMR	Kd	6.49485
2rr3	1528.71	-1443.7	7.5	4	8749.9	5696.4	22	6.49593	-0.15	40.9	210.6	7107.8	2rr3	Protein-Protein	NMR	Kd	5.68
2sic	1769.92	-2186.13	17	9	10038	5967.5	64	19.1141	-0.36	100.79	483.4	16458.8	2sic	Protein-Protein	1.8	Kd	10.15
2sni	1729.18	-2075.57	9	6	10079.6	4341	45	13.5641	-0.38	101.21	355.8	16462.9	2sni	Protein-Protein	2.1	Kd	11.7
2tgp	1599.95	-1805.03	10.5	9	9715.2	3975.3	37	11.1277	-1.54	93.57	548.2	13137.3	2tgp	Protein-Protein	1.9	Kd	5.62
2uuy	1606.87	-1814.82	11.5	10	9348	3914	44	13.3404	-0.81	93.32	541.5	13304.6	2uuy	Protein-Protein	1.15	Ki	8.25
2uyz	1856.26	-2212.62	5	7	8883.9	5429.6	48	14.2191	-2.79	56.93	232.7	8688.7	2uyz	Protein-Protein	1.4	Kd	7.09
2v3b	841.467	-1887.13	2.5	7	17598.9	3474.6	18	5.51148	-0.57	161.02	320.3	21571	2v3b	Protein-Protein	2.45	Kd	5.3
2v4z	1307.88	-2430.02	8	6	15069.1	6839.4	32	9.63189	-0.91	109.95	249.2	17762.1	2v4z	Protein-Protein	2.8	Kd	5.9
2v52	2144.11	-2455.68	9	8	15936.4	3376.7	54	15.6684	0.7	144.33	367.7	20388.8	2v52	Protein-Protein	1.45	Kd	5.721246
2v6x	2201.83	-1976.61	12	12	6115.1	4923.6	47	14.0417	-6.45	16.88	490.6	4502.9	2v6x	Protein-Protein	1.98	Kd	4.552842
2v8s	1257.54	-1687.92	11.5	8	8569.9	6635.3	51	15.5617	-2.23	21.95	283.6	7601.4	2v8s	Protein-Protein	2.22	Kd	4.66
2v9t	843.178	-2045.85	1	10	6594.7	10435.1	26	7.89674	-0.78	29.57	354.2	6027.3	2v9t	Protein-Protein	1.7	Kd	8.09
2vay	2567.12	-2380.15	14	3	9190	2431.7	56	16.5371	-1.92	28.52	167.4	8338.2	2vay	Protein-Protein	1.94	Kd	8.1
2vda	1690.06	-2060.81	15	14	41781.5	3680.5	46	13.8706	-5.18	240.99	508.1	46347.6	2vda	Protein-Protein	NMR	Kd	5.522879
2vdb	1836.64	-2148.92	16	4	29326.6	4264.2	32	9.82211	-1.27	184.76	229.2	31586.2	2vdb	Protein-Protein	2.52	Kd	9.82
2ver	899.903	-1673.11	5.5	6	7500.8	6279.6	24	7.25536	-3.37	42.96	300.3	8374.7	2ver	Protein-Protein	NMR	Kd	4.882729
2vln	1540.29	-1730.87	14	10	4954.7	7998.7	39	11.7366	2.01	21.39	475.5	4651.9	2vln	Protein-Protein	1.6	Kd	11.77469
2vlo	1625.35	-1745.93	13.5	8	6283.4	7464	36	10.7815	3.11	22.24	411.6	5235.7	2vlo	Protein-Protein	1.8	Kd	12.04963
2vlp	1663.98	-1806.75	15.5	8	5190.3	7734.5	39	11.5194	2.39	20.53	360.2	4759	2vlp	Protein-Protein	2	Kd	12.2652
2vlq	1311.99	-1697.67	14	9	5156.9	7777	41	12.3313	1.7	23.04	417.3	4853.4	2vlq	Protein-Protein	1.6	Kd	10.64207
2vog	2090.85	-1728.7	6.5	3	8168.7	2334	35	10.0652	-1.85	61.19	163.5	8168.9	2vog	Protein-Protein	1.9	Kd	6.677781
2voh	2101.85	-1832.95	4.5	7	8923.1	2474.8	46	13.4541	-3.24	66.78	215.8	8747.6	2voh	Protein-Protein	1.9	Kd	9
2voi	1752.84	-1673.89	3	4	8445.1	2446.1	33	9.77194	-2.25	63.64	168	8441.1	2voi	Protein-Protein	2.1	Kd	8.958608
2vsm	3103.9	-3946.65	18	16	17831.2	8236.2	84	25.3414	-2.73	183.73	860.2	23568.9	2vsm	Protein-Protein	1.8	Kd	7.455932
2vwf	1244.55	-904.508	13	8	3944.2	1799.4	35	10.3698	1.93	20.56	223.7	3275	2vwf	Protein-Ligand	1.58	Kd	5.060481
2w85	1398.22	-828.145	3	1	4020.9	1570.7	28	8.12752	-0.99	12.71	47.8	3156.8	2w85	Protein-Ligand	NMR	Kd	5.037631
2w9r	768.064	-472.68	4.5	3	6599.9	1720.1	20	5.93646	-0.14	38.61	180.4	5323.5	2w9r	Protein-Ligand	1.7	Kd	5.318759
2wel	2858.62	-2609.19	16	7	17955.8	9387.9	52	15.0737	-4.02	117.71	186.4	16971.9	2wel	Protein-Protein	1.9	Kd	6.22
2wfj	1218.39	-1104.72	6.5	6	7855.8	1203.4	35	10.4153	-2.11	55.44	211.6	9945.1	2wfj	Protein-Ligand	.75	Kd	7.154902
2wfx	1338.12	-2155.01	7	9	7646.7	20869.8	31	9.67423	-1.16	35.26	452	8654.8	2wfx	Protein-Protein	3.2	Kd	7.853872
2wg4	1138.27	-2013.6	6	11	7287	21306.3	29	9.02632	-1.53	37.52	377.9	8200.7	2wg4	Protein-Protein	3.15	Kd	7.131356
2wh6	1898.23	-1884.84	10.5	4	8375.5	2435.4	32	9.21556	-1.65	76.48	181.3	8812	2wh6	Protein-Protein	1.5	Kd	7.74
2wo2	2897.48	-3031.89	18.5	14	10131.6	8206.1	68	20.2802	-3.85	62.95	635	10041.3	2wo2	Protein-Protein	2.45	Kd	4.966576
2wo3	1658.8	-2534.84	15	7	9587	8375.2	40	12.0553	-1.77	63.68	327.1	9934	2wo3	Protein-Protein	2.35	Kd	5.638272
2wp3	1429.08	-1980.87	4.5	10	5752.6	5626.3	30	8.85583	-0.8	37.39	405.1	5708.4	2wp3	Protein-Protein	1.48	Kd	6.1
2wpt	1532.74	-1837.42	20	7	5295.5	6506.8	48	14.2011	-0.61	8.91	295.4	4630.5	2wpt	Protein-Protein	1.78	Kd	7
2wwk	1098.83	-1601.9	4.5	8	6039	5935.7	26	7.79986	-0.25	35.55	330.9	5733.8	2wwk	Protein-Protein	1.7	Kd	5.89
2wwx	3483.73	-4123.56	27	23	9471.7	11253.7	108	32.0658	-4.46	63.76	1072.1	9613.9	2wwx	Protein-Protein	1.5	Kd	7.102373
2wy8	891.914	-1869.11	16.5	11	12404.4	5030.6	31	9.35854	2	120.44	455.6	16436.2	2wy8	Protein-Protein	1.7	Kd	6.44
2x1x	903.686	-1382.56	0	1	7368.5	11964.1	19	5.49004	0.26	44.93	59.5	5891.6	2x1x	Protein-Protein	3.1	Kd	7.8
2xgy	1533.96	-1833.17	10	14	7278.4	7575.2	40	12.177	3.71	60.36	500.3	7194.7	2xgy	Protein-Protein	1.8	Kd	4.52
2xpx	1626.19	-1617.51	4	2	8555.9	2236.7	36	10.1668	-0.04	75.14	151	8567.2	2xpx	Protein-Protein	2.05	Kd	6.82
2xs8	1041.75	-922.974	1.5	4	38588	1203.5	21	6.35088	-0.26	214.13	228.8	38958.4	2xs8	Protein-Ligand	2.5	Kd	4.61
2xtt	1427.49	-1947.28	13	13	2816	9187.1	40	12.3939	3.24	9.51	347.8	2050.4	2xtt	Protein-Protein	.93	Ki	10.7
2y9m	1374.14	-1785.69	11.5	11	9181.9	6708.9	31	9.41015	-2.56	79.15	479.5	9205.9	2y9m	Protein-Protein	2.6	Kd	8.7
2z58	2590.89	-2615.81	18.5	13	11350.8	4843.7	71	21.3552	-1.79	131.83	847.5	18532.6	2z58	Protein-Protein	1.88	Kd	7.79588
2z7f	1766.88	-1713.42	12	6	10016.1	4106.1	49	14.3875	1.39	107.84	292.2	11968.6	2z7f	Protein-Protein	1.7	IC50	7.886056
3ajb	1592.53	-1273.86	2	2	13914.9	2553.9	18	5.18658	-0.99	138.92	47.8	16309.1	3ajb	Protein-Protein	2.5	Kd	7.39
3alz	1444.76	-2728.25	12	8	20366.5	6858.8	47	14.4117	-0.8	205.12	290.8	23812.6	3alz	Protein-Protein	4.51	Kd	6.28
3aon	4353.74	-4130.4	17	16	13354.5	6687.1	78	23.416	1.17	47.87	608.2	9752.2	3aon	Protein-Protein	2	Kd	8.49
3beg	1190.99	-2159.53	13	12	17165.3	6218.4	48	14.4516	1.26	152.88	448.3	19270.7	3beg	Protein-Protein	2.9	Kd	7.30103
3bh6	1743.75	-3032.24	16	17	8570.4	14955.4	54	16.2026	-6.91	65.39	536.7	9041.9	3bh6	Protein-Protein	2.6	Kd	7.022276
3blh	1724.9	-2646.82	10	6	15408.8	13972.1	39	11.5594	2.47	125.14	227.3	15984.1	3blh	Protein-Protein	2.48	Kd	6.522879
3bn3	1028.87	-1903.91	5.5	12	9712.7	11137.3	34	10.5659	1.61	65.22	464.3	10094.5	3bn3	Protein-Protein	2.1	Kd	4.69897
3bs5	894.377	-1125.04	13	10	6001.6	4550.6	20	6.21098	-4.02	23.28	259.5	4535.4	3bs5	Protein-Protein	2	Kd	7.033858
3btr	1856.09	-1692.49	21.5	13	18923.1	2109.2	45	13.5732	1.65	193.41	708.7	23994.9	3btr	Protein-Ligand	2.6	Kd	5.30103
3bu6	122.404	-371.627	0	1	15348.6	2079.3	9	2.66307	-1.59	819.38	113.8	118984	3bu6	Protein-Ligand	1.95	Kd	5.886056
3bum	718.082	-668.174	9	3	1334.4	14992.2	27	8.28058	-0.98	-0.38	181.3	486.8	3bum	Protein-Ligand	2	Kd	6.49485
3bun	696.542	-588.754	8	4	1151.3	15036.4	25	7.58972	-0.34	-0.22	234.3	351.7	3bun	Protein-Ligand	2	Kd	6.21467
3bzd	926.419	-1731.32	2.5	5	5717.2	11936.8	27	8.26596	-1.37	34.42	242.4	6500.3	3bzd	Protein-Protein	2.3	Kd	4.02
3c3o	1278.67	-941.302	0.5	1	18334.7	1601.5	16	4.69084	-0.77	123.94	61	19947.9	3c3o	Protein-Ligand	2.15	Kd	4.356547
3c3q	1473.52	-1247.42	5.5	5	18664	2080.6	44	12.8308	-3.74	123.94	204.4	19947.9	3c3q	Protein-Ligand	2.1	Kd	4.318759
3c3r	1079.3	-897.787	1	2	18493.4	1504.9	19	5.68226	-1.76	123.94	108.8	19947.9	3c3r	Protein-Ligand	2.02	Kd	4.387216
3c4o	1980.46	-3353.82	9.5	16	11230.1	8009.4	50	15.2856	-2.56	93.76	579.1	14956.7	3c4o	Protein-Protein	1.7	Kd	8.337242
3c4p	2109.57	-3407.19	10.5	19	11325.8	8062.2	57	17.4814	-3.55	93.76	626.9	14956.7	3c4p	Protein-Protein	1.75	Kd	8.356547
3c59	1544.25	-1282.43	10	6	7339.1	2525.7	26	7.77727	-1.23	41.59	258.7	5833.5	3c59	Protein-Protein	2.3	IC50	8.30103
3c5t	1520.43	-1275.28	10	6	7519	2491.1	23	6.89769	-0.28	41.9	261.1	5891.7	3c5t	Protein-Protein	2.1	IC50	9.221848
3cfs	1073.09	-1197.06	12	11	17955	1755.8	31	9.53835	0.5	141.02	474.4	21746.8	3cfs	Protein-Ligand	2.4	Kd	5.958607
3ch5	1618.39	-1573.48	2.5	1	10114.1	3327.8	25	7.25619	-0.22	80	59.9	10737.3	3ch5	Protein-Protein	2.1	Kd	3.920819
3cqc	2484.66	-2798.94	7	6	14577.1	12235.5	53	15.5733	-4.11	93.73	336.7	13503.1	3cqc	Protein-Protein	2.53	Kd	8.39794
3cqg	2296.28	-2715.99	8	8	12962.3	11766.2	45	13.3339	-4.24	85.36	341.9	12361.7	3cqg	Protein-Protein	3	Kd	8.39794
3cs8	1276.19	-936.784	5	3	14412.4	1434.6	18	5.30983	-1.59	112.83	113.8	14913.7	3cs8	Protein-Ligand	2.3	IC50	5.769551
3cx6	2335.84	-3019.38	12.5	13	15916.5	10561.3	57	17.2819	-6.68	114.98	334.6	17709.2	3cx6	Protein-Protein	2.5	Kd	5.318759
3cx7	2424.4	-3303.66	15.5	17	15936.8	11359.5	55	16.8401	-6.53	114.07	721.2	17677.8	3cx7	Protein-Protein	2.25	Kd	6.283997
3cx8	2457.84	-3333.55	12.5	19	15999	11448.3	60	18.6031	-5.47	114.07	499.9	17677.8	3cx8	Protein-Protein	2	Kd	6.468521
3d7t	655.051	-1989.46	6	8	13374.3	13677.4	22	6.67497	-2.35	104.72	261.7	13907.1	3d7t	Protein-Protein	2.9	Kd	4.154902
3ddc	1077.52	-1978.45	16.5	8	8358.3	8658.6	24	7.23896	-3.32	49.26	414.9	9367.5	3ddc	Protein-Protein	1.8	Kd	6.113509
3di3	1257.63	-1583.95	5	2	7363.6	10781.2	16	4.75406	-1.76	45.05	108.8	6576.7	3di3	Protein-Protein	2.9	Kd	7.677781
3doe	2317.25	-2339.28	9	6	10725.7	7671.4	51	15.2213	2.47	73.95	335.8	10627.8	3doe	Protein-Protein	2.25	Kd	7.7
3dow	1759.86	-976.941	4.5	6	6942.7	1122.4	26	7.80519	-0.94	38.84	194.9	6573.3	3dow	Protein-Ligand	2.3	Kd	4.939302
3ds0	1566.7	-1060.04	2	1	5886.3	1434.5	25	7.02387	-0.77	26.17	61	4629.9	3ds0	Protein-Ligand	1.6	Kd	4.826814
3ds1	1676.07	-1081.09	3	3	5754.3	1316.4	27	7.73335	-1.06	25.49	185.2	4588.7	3ds1	Protein-Ligand	1.6	Kd	5.69897
3dvm	2137.02	-2022.98	10.5	1	9041.9	2300.5	46	13.1959	1.23	29.95	53.4	8010.1	3dvm	Protein-Protein	2.6	Kd	8.364516
3e1z	2135.95	-2552.18	6.5	4	6242.3	9699.4	46	13.4052	0.95	38.5	150.8	6336	3e1z	Protein-Protein	1.86	Ki	10.4437
3eba	1141.34	-1566.46	6.5	8	5948	6695.1	32	9.66821	-0.18	47.38	306.3	7276	3eba	Protein-Protein	1.85	Kd	8.627088
3eg6	1218.95	-1173.24	6	3	12003.9	1190.7	33	9.46936	3.29	120.48	183.3	17488.9	3eg6	Protein-Ligand	1.72	Kd	5.769551
3emh	972.289	-888.046	4.5	4	11791.7	947.7	26	7.55441	2.52	119.48	244.3	17277.2	3emh	Protein-Ligand	1.37	Kd	6.853872
3eqs	1768.71	-1203.2	3	2	5756.8	1277	24	6.95762	2.66	40.22	104.7	4583.4	3eqs	Protein-Ligand	1.65	Kd	8.481486
3er5	1731.83	-1634.04	9.5	9	13345	1588.4	31	9.47897	-2.82	145.85	382.8	19228.5	3er5	Protein-Ligand	1.8	Ki	9
3eu7	0	-56.8581	0	0	13872	1608.4	0	0	0	918.53	0	79658.5	3eu7	Protein-Ligand	2.2	Kd	6.180456
3f1p	1595.04	-2884.09	6.5	7	6653.4	6854.3	40	11.6831	0.37	44.76	169.1	6521.1	3f1p	Protein-Protein	1.17	Kd	3.920819
3fhc	1076.39	-2761.23	15.5	10	18068.5	11323.8	62	19.3427	1.09	183.62	500.9	21309	3fhc	Protein-Protein	2.8	Kd	7.665546
3fii	3022.18	-3064.59	14.5	22	18404.7	3494	109	33.0618	-4.31	141.04	801.2	22889.4	3fii	Protein-Protein	2.17	Ki	8.721247
3fju	1284.76	-1852.7	8	9	12227.6	4483.6	34	10.1875	-3.84	132.49	426.5	17682.2	3fju	Protein-Protein	1.6	Ki	8.79588
3fp6	1664.46	-2228.71	17	13	9470.1	3834.9	50	15.329	-1.74	97.06	586.1	12829	3fp6	Protein-Protein	1.49	Kd	13
3fpu	2890.4	-2586.09	18.5	19	7574.4	4862.1	89	26.7225	4.47	23.02	690.5	5813.4	3fpu	Protein-Protein	1.76	Kd	9.92
3g7a	1094.05	-875.977	1.5	0	3372.3	3707.9	14	3.92467	0	18.46	0	1979.3	3g7a	Protein-Protein	2.8	Ki	8.045757
3g7l	1733.49	-948.411	11	8	4409	1321.7	46	13.8584	-0.38	13.33	470	3066.7	3g7l	Protein-Ligand	2.2	Kd	6.721246
3gb8	2901.58	-4686.15	16.5	10	46039	13977.1	68	20.4001	-3.26	584.48	280.3	76272.2	3gb8	Protein-Protein	2.9	Kd	5.187087
