2j34	1032.65	-1284.72	12	2	13845.8	706.8	2	7.82	2j34	-154.594	2j34	6.28	6.35	6.67	6.43	45	14.6375
2j47	637.086	-1079.97	8.5	10	23113.7	597.6	10	5.41	2j47	-120.109	2j47	6.37	7.02	6.62	6.67	54	18.5083
2j4g	657.499	-943.903	8.5	7	23625.9	455.3	7	6.6	2j4g	-105.147	2j4g	6.09	6.16	6.03	6.09	45	14.9859
2j4i	1184.31	-1482.69	11	1	13146.3	836.5	1	9	2j4i	-172.086	2j4i	6.87	6.91	7.23	7.00	58	18.9074
2j4k	437.721	-885.193	4	5	45691.6	476	5	4.85	2j4k	-101.151	2j4k	5.63	5.87	5.59	5.70	79	27.29
2j75	388.043	-530.702	6	13	17206.9	336.7	12	6.65	2j75	-90.431	2j75	5.37	5.79	5.31	5.49	34	11.914
2j77	392.916	-474.823	6	11	16668.5	334.9	10	4.89	2j77	-76.725	2j77	5.19	5.61	5.18	5.33	36	12.732
2j78	396.343	-628.902	6.5	16	17667.8	364.9	14	6.42	2j78	-81.231	2j78	5.34	5.75	5.33	5.47	47	16.4493
2j79	409.364	-734.508	6.5	16	16895.9	354.7	14	5.96	2j79	-78.184	2j79	5.28	5.63	5.24	5.38	45	15.2204
2j7b	382.456	-687.872	6.5	14	17000.9	352.2	12	6.62	2j7b	-71.633	2j7b	5.42	5.83	5.41	5.56	44	15.2068
2j7d	557.363	-871.428	10	12	16968.3	450.7	11	7.13	2j7d	-96.772	2j7d	5.68	6.01	5.60	5.76	47	16.1902
2j7e	615.516	-899.972	8.5	12	16741.6	480.3	11	7.32	2j7e	-106.402	2j7e	5.78	5.99	5.73	5.83	46	16.0342
2j7f	523.631	-821.067	7.5	11	16582	408.6	11	6.35	2j7f	-90.196	2j7f	5.72	6.13	5.71	5.85	51	17.6278
2j7g	547.42	-914.94	7.5	13	16665.8	443.3	11	7	2j7g	-98.176	2j7g	5.72	5.96	5.70	5.79	46	15.6685
2j94	860.593	-1353.72	11.5	3	13286.4	720.1	2	6.27	2j94	-148.662	2j94	6.24	6.51	6.53	6.43	57	18.2744
2j95	952.433	-1358	11.5	4	13757.3	738.5	4	8.4	2j95	-152.522	2j95	6.37	6.39	6.80	6.52	57	17.6287
2j9n	368.65	-541.384	1	5	10226.5	297.6	5	4.7	2j9n	-73.396	2j9n	5.11	5.18	5.35	5.21	28	9.01703
2jdh	248.942	-564.033	9.5	12	17795.8	662	10	6.51	2jdh	-76.558	2jdh	4.90	5.51	4.92	5.11	32	10.8159
2jdk	257.736	-587.273	9.5	12	17211.3	697.7	10	6.54	2jdk	-77.116	2jdk	4.92	5.54	4.94	5.13	32	10.7913
2jdm	212.564	-358.981	6	8	16848.6	356.6	6	5.4	2jdm	-58.910	2jdm	4.75	5.35	4.88	4.99	24	8.10865
2jdn	217.284	-305.45	7	12	17337.7	365.3	10	5.56	2jdn	-62.682	2jdn	4.88	5.35	4.88	5.04	34	11.8816
2jdp	212.868	-312.082	6	8	16998.8	354.8	7	6.6	2jdp	-55.933	2jdp	4.76	5.35	4.90	5.00	30	10.2109
2jds	853.16	-1580.36	9.5	4	16108.2	666.1	4	8.2	2jds	-143.134	2jds	7.11	7.29	7.06	7.15	65	22.0455
2jdu	204.354	-381.157	6	11	16878.3	356.6	9	6.72	2jdu	-70.717	2jdu	4.89	5.52	5.03	5.15	29	9.77946
2jdv	1060.53	-1550.47	9.5	6	16392.6	628.1	6	8.2	2jdv	-139.449	2jdv	7.56	8.08	6.99	7.55	91	29.9653
2jdy	225.144	-376.576	7	12	16712.1	363.7	10	4.37	2jdy	-61.332	2jdy	4.85	5.26	4.82	4.98	38	12.9885
2jew	447.859	-560.026	8	4	12186.4	506.6	4	6.69	2jew	-82.630	2jew	5.29	5.25	5.32	5.29	38	12.8346
2jg0	651.831	-1110.97	12.5	16	18340.2	543.8	16	7.82	2jg0	-143.275	2jg0	7.11	7.60	7.24	7.32	84	29.2156
2jg0	712.38	-1189.76	15	17	19636.1	542.8	15	7.82	2jg0	-143.275	2jg0	7.11	7.60	7.24	7.32	84	29.2156
2jgs	628.8	-842.833	10	6	18269.1	453.2	6	6.62	2jgs	-102.336	2jgs	5.90	5.80	5.51	5.74	44	15.3096
2jh0	825.936	-1340.83	13.5	4	12534.2	672.4	4	8.7	2jh0	-126.612	2jh0	6.16	6.43	6.59	6.39	68	21.7057
2jh5	821.013	-1251	12.5	2	12651.3	659.3	2	6.44	2jh5	-123.315	2jh5	6.03	6.35	6.38	6.26	57	18.8105
2jh6	851.497	-1289.63	14	2	12822.9	661.6	2	7.77	2jh6	-125.188	2jh6	5.95	6.16	6.26	6.12	57	18.5093
2jiw	444.396	-867.254	7	9	23838.3	420.9	9	4.59	2jiw	-95.456	2jiw	5.76	6.13	5.82	5.90	43	14.7613
2qe4	878.877	-1314.77	11	2	18632.2	564.2	2	7.96	2qe4	-124.571	2qe4	7.07	7.47	6.50	7.01	50	16.3593
3ctt	650.078	-1100.78	13.5	13	34298.4	551	13	6.35	3ctt	-76.529	3ctt	5.29	5.63	5.25	5.39	47	16.1182
2jkp	281.634	-461.346	6	7	44503.6	333.9	7	4.23	2jkp	-61.485	2jkp	5.37	5.71	5.34	5.47	53	18.0958
2jkh	932.006	-1390.55	14	0	13641.1	727.9	0	8.05	2jkh	-158.092	2jkh	6.31	6.32	6.56	6.40	51	16.0744
2jkp	403.778	-599.838	7	7	24477.4	364.8	7	4.23	2jkp	-61.485	2jkp	5.37	5.71	5.34	5.47	53	18.0958
2jxr	1051.71	-1918.75	21	8	15324.8	941	8	7.05	2jxr	-178.904	2jxr	7.66	7.87	7.45	7.66	76	25.796
2nng	245.371	-733.206	5	6	11487.9	467.9	6	5.36	2nng	-65.857	2nng	4.89	5.18	4.74	4.94	33	11.1421
2nmz	1201.82	-2155.8	16	9	10529.9	951	8	8.37	2nmz	-192.431	2nmz	8.15	9.35	8.44	8.65	85	28.0773
2nn1	260.864	-713.141	3.5	3	11511.9	420.5	3	5.82	2nn1	-61.111	2nn1	4.98	5.22	4.92	5.04	36	12.1258
2nn7	316.618	-785.66	4.5	5	11331.9	498.8	5	6.52	2nn7	-70.661	2nn7	5.11	5.42	5.15	5.23	45	14.9995
2nn8	298.823	-351.511	9.5	9	7934.7	521.5	9	3.59	2nn8	-52.930	2nn8	4.60	4.85	4.48	4.65	33	11.6945
2nnd	500.792	-660.052	4	1	9041.4	387.9	1	6.06	2nnd	-59.526	2nnd	5.18	5.16	5.06	5.13	20	6.95304
2nng	281.744	-655.302	3	5	11778.3	402.2	4	5.36	2nng	-65.857	2nng	4.89	5.18	4.74	4.94	33	11.1421
2nno	297.098	-717.01	3.5	5	12450.3	421.2	4	6.4	2nno	-70.287	2nno	4.97	5.16	4.82	4.98	34	11.4321
2nnp	1270.31	-2197.43	16	9	10412.5	950.8	8	8.37	2nnp	-216.032	2nnp	8.42	9.64	8.65	8.90	69	22.5761
2nnq	1002.7	-1521.31	7	3	7719.1	708.8	3	8.7	2nnq	-149.636	2nnq	7.83	8.98	7.93	8.25	74	24.8483
2nns	323.895	-760.307	5	5	12492.1	470.6	4	6.05	2nns	-76.170	2nns	5.05	5.35	4.90	5.10	37	12.3738
2nnv	352.969	-788.995	4.5	5	11935.6	496.2	4	7.52	2nnv	-77.206	2nnv	5.06	5.30	4.97	5.11	35	11.7809
2nsj	438.451	-582.394	7	13	40979.6	509.8	13	4.79	2nsj	-117.210	2nsj	5.87	6.34	5.85	6.02	112	39.1993
2nsl	405.631	-688.137	7	14	40103.8	506.4	14	4.68	2nsl	-117.671	2nsl	5.83	6.33	5.82	5.99	96	33.4088
2nta	534.403	-668.22	4.5	13	13262.6	500.4	9	4.8	2nta	-104.935	2nta	6.17	7.09	6.16	6.47	79	27.3327
2o1c	0	168.185	2	5	8499	279.9	5	4.72	2o1c	-23.867	2o1c	4.37	4.75	4.36	4.49	55	19.7234
2o1v	269.095	-980.959	10.5	8	55083.5	561	8	5.3	2o1v	-77.358	2o1v	5.04	5.20	4.87	5.04	58	19.0365
2o2u	792.344	-1156.81	6	2	15628.3	521.1	2	6.4	2o2u	-122.016	2o2u	6.81	6.58	6.64	6.68	46	15.1424
2o4r	1207.42	-1774.6	19	6	12307.7	750.3	6	9.4	2o4r	-173.630	2o4r	8.66	8.58	8.42	8.55	60	19.7705
2o4n	1424.84	-2199.09	18.5	9	10328.5	985.8	9	7.82	2o4n	-204.338	2o4n	8.37	9.14	8.36	8.62	95	32.1707
2o4l	1092.57	-1914.93	13	8	10679.1	848.5	8	9.22	2o4l	-200.061	2o4l	8.17	8.81	8.28	8.42	89	29.6655
2o4n	1165.8	-1909.22	13	8	10084.1	852.2	8	7.82	2o4n	-204.338	2o4n	8.37	9.14	8.36	8.62	95	32.1707
2o4p	1056.74	-1955.77	13	7	10020.2	858.8	7	10.72	2o4p	-200.280	2o4p	8.29	9.06	8.27	8.54	85	28.5234
2o4r	1177.09	-1728.75	16	6	12006.9	740.4	6	9.4	2o4r	-173.630	2o4r	8.66	8.58	8.42	8.55	60	19.7705
2o4s	1457.14	-2150.77	16.5	7	10520.9	900.3	6	10.51	2o4s	-238.790	2o4s	8.71	9.23	8.67	8.87	96	31.9745
2o8h	652.403	-1247.3	9	2	15615.7	714.8	2	7.6	2o8h	-93.452	2o8h	6.13	6.48	5.53	6.04	47	15.5728
2oag	815.538	-1518.15	8.5	3	51420	696.5	3	8.47	2oag	-132.320	2oag	6.64	6.95	6.51	6.70	42	14.45
2obf	1066.79	-1335.6	8	2	10703.9	579.7	2	8.85	2obf	-124.917	2obf	7.34	7.75	6.94	7.35	58	19.5388
2oc2	1117.05	-1936.1	16.5	10	22180.9	938.6	10	8.52	2oc2	-174.049	2oc2	8.23	8.90	8.34	8.49	89	30.7098
2ogy	468.017	-1159.1	13	10	19942.2	767.9	10	4.48	2ogy	-91.523	2ogy	5.95	6.04	5.84	5.94	52	17.6923
2oi0	633.88	-945.165	8	7	13786.8	546.4	6	7.55	2oi0	-123.347	2oi0	5.63	5.44	6.11	5.73	47	15.2104
2oi2	256.985	-657.514	8	6	22789.2	469.3	6	6.3	2oi2	-66.788	2oi2	5.16	5.53	5.23	5.31	61	21.9482
2ojg	643.588	-1069.56	5.5	3	15995.4	510.1	3	5.64	2ojg	-104.201	2ojg	6.34	6.39	6.09	6.27	39	13.3333
2ojj	815.006	-1372.98	10	5	16087.7	664	4	8.7	2ojj	-128.219	2ojj	7.02	7.50	6.91	7.14	67	22.4226
2ok1	852.273	-1234.33	6.5	3	15839	647.2	3	6.26	2ok1	-137.927	2ok1	6.94	7.54	6.60	7.03	63	20.9357
2olb	917.702	-1424.01	16.5	15	18651.9	776.3	15	5.54	2olb	-192.599	2olb	6.94	6.87	6.60	6.80	86	28.9622
2ole	580.736	-1330.31	10	1	57752.7	642.9	1	7.25	2ole	-80.102	2ole	5.67	5.90	5.54	5.70	34	11.782
2on6	553.927	-940.926	7.5	4	30609.2	468.1	4	6.76	2on6	-89.658	2on6	5.47	5.57	5.28	5.44	62	20.897
2op9	642.009	-696.87	9.5	6	25210.1	658.1	5	5.66	2op9	-84.173	2op9	5.46	5.43	5.57	5.49	75	25.1845
2osf	195.505	-531.738	2	5	11654.1	291.4	3	3.83	2osf	-38.490	2osf	4.59	4.72	4.81	4.71	28	8.9305
2osm	209.219	-478.422	1	4	11510.9	281.5	3	6.2	2osm	-39.867	2osm	4.67	4.82	4.89	4.79	24	7.75462
2ov4	462.706	-1205	15.5	18	25971.1	666.7	18	4.74	2ov4	-159.514	2ov4	6.74	7.08	6.58	6.80	177	61.3193
2ovv	782.5	-1252.93	10	2	13658.8	657.1	2	7.92	2ovv	-100.920	2ovv	6.33	7.10	5.80	6.41	40	12.9792
2ovy	787.519	-1243.67	10	1	13735.9	659.9	1	8.4	2ovy	-97.275	2ovy	5.91	6.39	5.54	5.95	43	14.095
2oxy	263.852	-833.532	3.5	0	15145.9	395.8	0	6.52	2oxy	-45.609	2oxy	5.10	6.06	5.38	5.51	40	12.6569
2oxn	301.903	-882.62	7	10	13926.6	614.2	10	7.44	2oxn	-52.610	2oxn	5.04	5.58	5.22	5.28	44	14.7372
2oxx	264.886	-846.426	3.5	0	15510.3	410.1	0	6.7	2oxx	-54.373	2oxx	5.25	6.21	5.50	5.66	51	16.4531
2oxy	248.033	-776.385	3.5	0	15452.8	382.5	0	6.52	2oxy	-45.609	2oxy	5.10	6.06	5.38	5.51	40	12.6569
2oym	571.704	-869.501	12	11	16305.6	505.4	9	5	2oym	-103.045	2oym	5.98	6.44	5.74	6.05	36	12.1027
2oyl	670.777	-1065.41	13	12	16304	542.3	11	6.3	2oyl	-95.253	2oyl	5.67	5.88	5.53	5.70	64	21.5975
2oym	654.928	-1025.33	10	7	16174.5	571	6	5	2oym	-103.045	2oym	5.98	6.44	5.74	6.05	36	12.1027
2p09	512.041	-703.357	11	6	9303.9	649.6	6	6.35	2p09	-92.397	2p09	5.39	5.55	5.19	5.38	69	23.7527
2p15	1158.77	-1902.91	14	3	20341.4	645	3	10.3	2p15	-179.630	2p15	9.22	9.64	8.15	9.00	67	22.0269
2p16	1122.24	-1440.63	10.5	5	13632.4	776.7	4	10.1	2p16	-175.521	2p16	7.47	7.58	7.55	7.54	65	20.9309
2p2a	824.204	-1084.08	7.5	10	23326.2	555.9	10	6.12	2p2a	-143.955	2p2a	7.31	7.54	7.00	7.28	111	38.3
2p3c	1306.68	-2422.38	22.5	11	10028.7	1287.2	11	7.62	2p3c	-277.444	2p3c	9.23	10.98	8.98	9.73	122	41.3814
2p3b	1197.74	-2291.54	22.5	8	10155.7	1293.3	8	8.48	2p3b	-245.547	2p3b	8.48	10.73	8.31	9.17	91	30.9983
2p3c	1461.37	-2472.89	22.5	13	9917.7	1306.7	12	7.62	2p3c	-277.444	2p3c	9.23	10.98	8.98	9.73	122	41.3814
2p3i	369.481	-347.092	7.5	5	8345.5	511.6	5	3.48	2p3i	-88.902	2p3i	4.71	4.97	4.72	4.80	34	12.1701
2p4j	1537.46	-2218.21	18	12	16379.6	1142.9	11	8.96	2p4j	-260.405	2p4j	9.05	9.68	9.76	9.50	126	42.3575
2p4y	1127.69	-2001.85	15	1	21862.9	846	1	9	2p4y	-182.921	2p4y	7.93	8.67	7.57	8.06	89	29.6915
2p7a	472.645	-587.952	1.5	1	10979.7	307	1	6.1	2p7a	-51.718	2p7a	5.35	5.66	5.34	5.45	21	7.1394
2p7g	767.499	-1017.04	3.5	3	11086.9	457	3	6.53	2p7g	-102.804	2p7g	7.04	7.31	6.38	6.91	39	13.1847
2p7z	1025.96	-1431.73	10.5	2	11227.3	718.8	2	6.58	2p7z	-145.289	2p7z	7.82	8.24	7.09	7.72	48	15.9834
2p95	1133.86	-1326.4	10.5	2	13368.7	718.5	2	9.37	2p95	-153.468	2p95	7.14	7.32	7.63	7.36	46	14.5172
2pfy	435.42	-321.89	3	11	12785.7	286.9	10	6.52	2pfy	-63.710	2pfy	5.32	5.55	5.30	5.39	57	20.0212
2pgz	865.054	-1141.73	8	2	41711.6	541.9	2	5.74	2pgz	-119.781	2pgz	6.49	6.61	6.06	6.38	31	9.73358
2pk5	1476.73	-2485.66	19.5	12	10319.2	1030.2	10	10.7	2pk5	-272.605	2pk5	9.39	10.43	8.95	9.59	105	35.0582
2pk6	1481.53	-2429.69	20	10	10658	1021.9	8	10.89	2pk6	-256.257	2pk6	9.22	10.09	8.79	9.36	108	35.4991
3b5j	273.19	-566.224	11	10	12919.4	786	9	5.68	3b5j	-98.327	3b5j	5.26	5.65	5.07	5.33	97	32.8316
2pnc	425.924	-784.836	4	2	39138.8	412.4	2	3.33	2pnc	-53.687	2pnc	5.17	5.98	5.49	5.54	22	7.10832
2pov	285.951	-836.144	2.5	8	12193.7	427	7	7.12	2pov	-71.281	2pov	5.29	5.66	5.25	5.40	42	14.0099
2pov	242.065	-832.349	3	9	12040.7	418.8	8	7.12	2pov	-71.281	2pov	5.29	5.66	5.25	5.40	42	14.0099
2pow	181.888	-934.215	4	8	11737.5	437.3	7	7.2	2pow	-75.039	2pow	5.30	5.55	5.10	5.32	43	14.7115
2pqc	415.743	-72.5547	8.5	20	15391.5	564.7	19	5.74	2pqc	-91.128	2pqc	6.31	6.93	6.42	6.56	143	49.5614
2pqb	331.284	-536.648	8.5	12	16522	572.4	0	7.2	2pqb	-127.909	2pqb	6.61	7.13	6.64	6.79	166	57.6794
2pqc	337.787	-593.253	9	0	16458.1	536.3	0	5.74	2pqc	-91.128	2pqc	6.31	6.93	6.42	6.56	143	49.5614
2pql	592.379	-692.191	4	2	8198.5	369.1	2	7.28	2pql	-85.710	2pql	5.79	5.87	5.51	5.72	28	9.15253
2psj	866.914	-1114.5	7.5	2	12764.6	673.5	2	7.7	2psj	-97.620	2psj	6.64	7.11	6.12	6.62	42	13.6167
2psv	979.312	-1753.82	12.5	6	9899.1	804.9	6	7.24	2psv	-183.990	2psv	6.88	7.04	6.75	6.89	67	22.3421
2psv	905.216	-1642.34	13.5	6	10271.3	734.7	6	7.24	2psv	-183.990	2psv	6.88	7.04	6.75	6.89	67	22.3421
2pu1	58.5866	-96.5014	2	7	27474.8	295.9	7	5.85	2pu1	-42.882	2pu1	5.10	5.68	5.16	5.31	65	22.8375
2pu2	524.807	-880.641	6	5	14657.5	546.1	5	4.43	2pu2	-80.261	2pu2	5.74	6.29	5.59	5.87	56	19.2957
2pv1	1221.33	-1751.75	18.5	4	7051.2	1195.2	4	7.14	2pv1	-178.018	2pv1	6.93	7.10	6.69	6.91	84	27.9221
2pvm	764.369	-1195.23	5	3	15189	515.3	3	6.44	2pvm	-109.123	2pvm	6.14	6.01	6.05	6.06	68	22.5066
2pvj	862.712	-1394.18	11.5	5	15357.8	595.6	5	8.1	2pvj	-125.992	2pvj	6.60	6.57	6.67	6.61	65	21.487
2pvk	878.321	-1439.27	6.5	5	15208.7	596.8	5	8.3	2pvk	-127.083	2pvk	6.68	6.95	6.73	6.79	76	24.7858
2pvl	839.596	-1394.78	10.5	4	15692.8	602.1	4	7.62	2pvl	-124.746	2pvl	6.40	6.55	6.47	6.47	63	20.8572
2pvm	724.54	-1325.09	8.5	4	15409.8	607.2	4	6.44	2pvm	-109.123	2pvm	6.14	6.01	6.05	6.06	68	22.5066
2pvu	449.374	-211.806	5.5	7	11775.3	360.7	7	6.31	2pvu	-80.978	2pvu	5.30	5.59	5.14	5.34	48	16.4125
2pwc	963.264	-1959.34	11.5	6	9813.4	772.7	5	6.57	2pwc	-193.836	2pwc	7.93	9.03	7.68	8.21	76	25.3755
2pwd	343.833	-597.258	6	10	21705.2	336.7	10	4.4	2pwd	-53.518	2pwd	5.04	5.45	5.03	5.17	39	13.4203
2pwg	477.321	-774.316	7	8	20688	364.3	8	4.82	2pwg	-73.714	2pwg	5.33	5.67	5.30	5.44	34	11.5392
2py4	444.023	-605.474	11	18	15276.1	581.7	17	6.7	2py4	-177.002	2py4	7.13	7.83	7.25	7.40	169	58.0208
2pym	1166.91	-1828.95	18.5	5	9964.3	835.9	4	6.82	2pym	-180.569	2pym	7.96	8.92	8.31	8.40	80	26.6317
2pyn	1171.39	-1882.15	18.5	6	9906.2	829.3	5	7.57	2pyn	-189.117	2pyn	8.03	8.93	8.33	8.43	68	22.5539
2pyy	302.562	-251.518	2.5	8	26880.3	318.7	8	4.6	2pyy	-65.874	2pyy	4.92	5.11	4.86	4.97	61	21.1737
2pze	250.591	-90.5601	11.5	10	10979.2	665.8	10	6.08	2pze	-112.243	2pze	5.21	5.53	5.07	5.27	94	32.0773
2q2a	461.352	-351.253	4.5	11	12407.7	392.4	10	7.41	2q2a	-100.859	2q2a	5.66	6.08	5.58	5.78	58	19.9485
2q55	1079.01	-1946.74	15.5	8	9546.4	909.5	7	8.69	2q55	-241.596	2q55	8.54	9.03	8.56	8.71	93	30.9281
2q55	1297.59	-2157.37	17.5	9	9769.9	927.1	8	8.69	2q55	-241.596	2q55	8.54	9.03	8.56	8.71	93	30.9281
2q5k	1389.45	-2118.59	16.5	7	9786.8	903.5	6	11.3	2q5k	-237.945	2q5k	8.53	8.98	8.58	8.70	91	30.0863
2q63	1194.79	-1977.69	18.5	6	9989.5	837.2	5	7.18	2q63	-191.722	2q63	8.00	8.92	8.36	8.43	77	25.186
2q64	1163.69	-1892.25	18	4	9818.1	833.9	4	8.52	2q64	-191.296	2q64	8.08	8.95	8.40	8.48	81	26.5735
2q6f	1300	-1715.42	19	8	26640.5	1108.3	8	5.44	2q6f	-212.927	2q6f	7.25	7.56	7.66	7.49	87	29.6295
2q7q	524.584	-551.196	1.5	0	30512.9	325.6	0	5.3	2q7q	-64.865	2q7q	5.19	5.34	5.20	5.24	25	7.92445
2q7y	1095.6	-1670.95	25	3	18843	1101.8	3	4.3	2q7y	-151.883	2q7y	7.63	7.22	6.50	7.12	37	11.9897
2q88	491.505	-437.044	4	5	11792.7	328.8	4	5.8	2q88	-88.477	2q88	5.36	5.53	5.50	5.46	37	12.6303
2q89	508.944	-471.285	5.5	8	11589.4	336.1	7	6.3	2q89	-86.028	2q89	5.40	5.71	5.56	5.56	46	15.7931
2q8h	198.904	-367.628	1	2	30249.9	242.3	2	3	2q8h	-12.488	2q8h	4.16	4.52	4.31	4.33	34	11.4719
2q8m	388.616	-609.47	8.5	6	40576.9	504.7	6	4.03	2q8m	-118.480	2q8m	5.68	6.00	5.60	5.76	95	32.2331
2q8z	301.098	-547.057	8.5	13	23723.4	501.6	13	5.68	2q8z	-100.219	2q8z	6.22	6.75	6.32	6.43	119	41.7576
2qbr	789.044	-1389.83	10	11	13610.6	826.7	11	6.33	2qbr	-112.430	2qbr	6.34	7.18	6.33	6.62	75	25.4255
2qbq	685.255	-1010.08	8.5	9	13397.4	729.4	9	7.44	2qbq	-118.258	2qbq	6.46	8.05	6.69	7.07	77	26.063
2qbr	715.753	-953.561	5	6	13389.9	663.9	6	6.33	2qbr	-112.430	2qbr	6.34	7.18	6.33	6.62	75	25.4255
2qbs	677.553	-904.106	6.5	6	13242.2	657.5	6	6.68	2qbs	-122.991	2qbs	6.35	7.36	6.50	6.74	70	23.7418
2qbu	783.902	-1192.23	11	13	20458.9	587.1	13	6.19	2qbu	-166.983	2qbu	6.55	6.82	6.46	6.61	102	34.6702
2qbw	1510.92	-2026.72	17.5	13	11035.1	1292	13	7.25	2qbw	-255.530	2qbw	8.61	8.90	8.86	8.79	136	46.5325
2qci	1122.02	-1946.63	20	9	9987.4	794.3	8	8.34	2qci	-212.136	2qci	7.66	8.31	7.48	7.82	83	27.7128
2qd6	1109.88	-1879.26	20	7	10091.1	799.5	7	8.68	2qd6	-204.776	2qd6	7.46	8.10	7.29	7.62	74	24.7743
2qd7	1087.29	-1849.42	19	7	10564.5	795.7	7	9.1	2qd7	-200.833	2qd7	7.45	8.16	7.32	7.64	70	23.4425
2qd8	1064.54	-1903.38	20	9	10094.2	796.1	9	9.07	2qd8	-195.655	2qd8	7.42	8.03	7.36	7.60	81	27.0347
2qdt	230.059	-393.478	4	2	24134.7	355.3	2	5.19	2qdt	-41.405	2qdt	4.26	4.33	4.41	4.33	23	7.74871
2qe4	826.712	-1301.93	11	2	17487.2	569.9	2	7.96	2qe4	-124.571	2qe4	7.07	7.47	6.50	7.01	50	16.3593
2qfo	179.995	-653.923	3	1	10278.8	341.7	1	4.7	2qfo	-46.111	2qfo	4.69	4.95	4.81	4.82	31	9.92708
2qft	114.966	290.579	2	14	16065.9	319.2	12	5.26	2qft	-54.144	2qft	4.82	5.24	4.78	4.95	101	34.5335
2qfu	112.026	271.702	2	14	15212.2	319	12	4.18	2qfu	-52.780	2qfu	4.82	5.24	4.78	4.95	100	34.1541
2qg0	504.217	-1291.5	7	4	23458.4	597.3	3	5.72	2qg0	-88.255	2qg0	5.92	6.08	5.98	5.99	60	19.9036
2qg2	777.691	-1276.79	7.5	2	11276.1	614	2	5.4	2qg2	-103.039	2qg2	6.36	6.78	6.43	6.53	32	10.5185
2qhd	467.413	-630.237	10	0	13316.7	478.1	0	5.38	2qhd	-73.257	2qhd	4.84	5.48	4.87	5.06	16	5.14742
2qhm	570.932	-965.206	8	2	14952.7	497.1	2	6.18	2qhm	-98.257	2qhm	5.86	5.97	5.68	5.84	42	14.1588
2qhz	942.911	-1843.59	11	6	10117	771.8	6	7.28	2qhz	-189.745	2qhz	7.46	7.79	7.29	7.51	81	27.2111
2qhz	953.5	-2006.29	10	4	10109.8	789.7	3	7.28	2qhz	-189.745	2qhz	7.46	7.79	7.29	7.51	81	27.2111
2qi0	1169.03	-2027.08	12	5	9899.2	814.7	4	7.38	2qi0	-214.151	2qi0	7.94	8.28	7.68	7.97	84	28.1571
2qi1	1095.56	-2031.22	13	6	9811.1	817.7	5	7.3	2qi1	-204.810	2qi1	7.86	8.40	7.59	7.95	86	28.3104
2qi3	895.354	-1746.59	14	4	9573.1	776.9	4	10.2	2qi3	-172.133	2qi3	7.10	8.07	7.16	7.44	48	15.9431
2qi4	1094.32	-1930.83	12	6	9641.4	805.6	6	10.44	2qi4	-202.127	2qi4	7.83	8.61	7.87	8.10	75	25.0941
2qi5	1091.5	-1903.72	17	7	9955.2	848.4	7	10.85	2qi5	-205.039	2qi5	7.74	8.61	7.92	8.09	83	27.7174
2qi6	1073.35	-1895.41	12	6	9830.2	793.3	6	10.57	2qi6	-195.556	2qi6	7.77	8.48	7.84	8.03	71	23.8764
2qi7	928.521	-1745.41	13.5	6	9702.2	806.2	6	10.21	2qi7	-170.857	2qi7	7.00	7.72	7.01	7.24	67	22.7864
2qm7	367.417	-468.755	8	12	26063.4	601.1	12	5.89	2qm7	-127.324	2qm7	5.61	5.96	5.52	5.70	115	39.655
2qm9	754.142	-1423.57	14	6	13438.6	628.5	5	7.77	2qm9	-106.611	2qm9	7.06	7.82	6.93	7.27	79	27.3677
2qmg	1348.67	-2025.13	17.5	10	16522.1	891.5	10	9.15	2qmg	-229.622	2qmg	8.44	8.45	8.50	8.46	85	28.81
2qoa	355.045	-927.489	7	5	12342.8	623.2	5	7.28	2qoa	-64.108	2qoa	5.22	5.54	5.16	5.31	36	12.0802
2qpq	226.045	-342.403	4	7	12360.6	330.9	7	6.37	2qpq	-47.774	2qpq	4.80	4.88	4.73	4.80	51	17.7243
2qpu	265.828	-760.775	14.5	2	18292.1	671.7	2	3.6	2qpu	-66.977	2qpu	4.68	5.09	4.46	4.74	22	7.37292
2qrh	599.843	-1189.32	9.5	9	50961.9	501.1	8	4.71	2qrh	-122.873	2qrh	6.30	6.30	6.51	6.37	63	21.1658
2qrl	382.604	-722.723	9	7	16369.6	534.5	7	4	2qrl	-48.041	2qrl	4.32	4.61	4.25	4.39	44	16.2479
2qrl	167.287	49.912	2.5	4	16760.9	298.4	4	4	2qrl	-48.041	2qrl	4.32	4.61	4.25	4.39	44	16.2479
2qrp	846.64	-1522.07	9.5	8	51348.7	566.8	7	6.2	2qrp	-146.308	2qrp	6.96	6.84	7.25	7.02	63	21.3419
2qrq	580.414	-1254.46	10.5	7	51452.9	534	6	5.1	2qrq	-113.106	2qrq	6.17	6.49	6.44	6.37	56	18.9228
2qt5	615.783	-544.791	8.5	8	10633.7	675.5	8	5.03	2qt5	-119.228	2qt5	5.61	6.06	5.59	5.75	70	24.5113
2qta	564.862	-1335.73	11	17	47317.5	635.6	16	5.76	2qta	-138.864	2qta	6.73	6.84	6.86	6.81	109	36.7472
2qtn	488.12	-803.6	8.5	5	19606	494.1	5	3.42	2qtn	-79.513	2qtn	5.21	5.28	4.95	5.15	52	17.0818
2qu6	1126.39	-1799.89	14	5	15034.3	842.1	4	8.52	2qu6	-174.982	2qu6	7.78	8.39	7.75	7.97	77	25.9216
